datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-09-04 6:00:00,3,0,0,1,26.240000000000002,28.79,84.0,15.001299999999999,0,3,3
2011-09-04 7:00:00,3,0,0,1,27.060000000000002,30.305,78.0,12.998,10,20,30
2011-09-04 8:00:00,3,0,0,1,27.060000000000002,30.305,78.0,11.0014,21,49,70
2011-09-04 9:00:00,3,0,0,1,27.060000000000002,30.305,78.0,11.0014,87,102,189
2011-09-04 10:00:00,3,0,0,1,28.7,33.335,74.0,8.9981,150,147,297
2011-09-04 11:00:00,3,0,0,1,30.34,34.85,70.0,11.0014,174,163,337
2011-09-04 12:00:00,3,0,0,1,31.16,36.364999999999995,66.0,11.0014,214,221,435
2011-09-04 13:00:00,3,0,0,2,31.98,37.12,62.0,19.0012,245,174,419
2011-09-04 14:00:00,3,0,0,1,31.98,37.88,66.0,22.0028,205,156,361
2011-09-04 15:00:00,3,0,0,1,31.98,37.88,66.0,19.0012,218,192,410
2011-09-04 16:00:00,3,0,0,1,32.800000000000004,38.635000000000005,59.0,15.001299999999999,196,141,337
2011-09-04 17:00:00,3,0,0,1,31.16,36.364999999999995,66.0,15.001299999999999,204,172,376
2011-09-04 18:00:00,3,0,0,1,31.16,36.364999999999995,66.0,12.998,187,169,356
2011-09-04 19:00:00,3,0,0,1,30.34,34.85,70.0,12.998,178,150,328
2011-09-04 20:00:00,3,0,0,1,30.34,34.85,70.0,19.999499999999998,104,125,229
2011-09-04 21:00:00,3,0,0,1,29.52,34.85,74.0,16.997899999999998,104,103,207
2011-09-04 22:00:00,3,0,0,2,29.52,34.85,74.0,19.0012,70,85,155
2011-09-04 23:00:00,3,0,0,2,29.52,34.089999999999996,70.0,11.0014,46,58,104
2011-09-05 0:00:00,3,1,0,2,28.7,33.335,74.0,15.001299999999999,31,66,97
2011-09-05 1:00:00,3,1,0,2,27.880000000000003,31.819999999999997,79.0,7.0015,19,35,54
2011-09-05 2:00:00,3,1,0,2,27.880000000000003,31.819999999999997,79.0,11.0014,17,22,39
2011-09-05 3:00:00,3,1,0,2,27.880000000000003,31.819999999999997,74.0,19.999499999999998,4,12,16
2011-09-05 4:00:00,3,1,0,2,27.880000000000003,31.819999999999997,69.0,19.0012,3,5,8
2011-09-05 5:00:00,3,1,0,2,27.060000000000002,31.06,74.0,11.0014,2,4,6
2011-09-05 6:00:00,3,1,0,2,27.060000000000002,31.06,74.0,8.9981,6,5,11
2011-09-05 7:00:00,3,1,0,1,27.060000000000002,31.06,74.0,11.0014,11,30,41
2011-09-05 8:00:00,3,1,0,2,27.060000000000002,30.305,78.0,12.998,45,56,101
2011-09-05 9:00:00,3,1,0,3,27.880000000000003,31.819999999999997,74.0,11.0014,63,89,152
2011-09-05 10:00:00,3,1,0,2,28.7,32.574999999999996,70.0,11.0014,107,137,244
2011-09-05 11:00:00,3,1,0,2,28.7,33.335,74.0,11.0014,101,207,308
2011-09-05 12:00:00,3,1,0,2,29.52,34.089999999999996,70.0,12.998,141,212,353
2011-09-05 13:00:00,3,1,0,2,30.34,34.85,70.0,8.9981,154,235,389
2011-09-05 14:00:00,3,1,0,1,30.34,34.85,70.0,11.0014,145,212,357
2011-09-05 15:00:00,3,1,0,2,27.880000000000003,31.819999999999997,79.0,19.0012,111,142,253
2011-09-05 16:00:00,3,1,0,2,27.880000000000003,31.819999999999997,79.0,19.0012,92,192,284
2011-09-05 17:00:00,3,1,0,2,27.060000000000002,29.544999999999998,89.0,7.0015,37,77,114
2011-09-05 18:00:00,3,1,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,31,92,123
2011-09-05 19:00:00,3,1,0,3,27.060000000000002,29.544999999999998,94.0,7.0015,52,123,175
2011-09-05 20:00:00,3,1,0,3,27.060000000000002,29.544999999999998,94.0,16.997899999999998,26,56,82
2011-09-05 21:00:00,3,1,0,2,27.060000000000002,29.544999999999998,94.0,19.999499999999998,20,40,60
2011-09-05 22:00:00,3,1,0,2,24.599999999999998,27.275,88.0,39.000699999999995,15,49,64
2011-09-05 23:00:00,3,1,0,3,22.96,26.515,88.0,26.0027,3,17,20
2011-09-06 0:00:00,3,0,1,3,22.14,25.759999999999998,94.0,23.9994,1,7,8
2011-09-06 2:00:00,3,0,1,3,22.14,25.759999999999998,94.0,16.997899999999998,0,2,2
2011-09-06 3:00:00,3,0,1,3,22.14,25.759999999999998,94.0,19.999499999999998,1,0,1
2011-09-06 4:00:00,3,0,1,2,22.14,25.759999999999998,94.0,19.999499999999998,1,3,4
2011-09-06 5:00:00,3,0,1,3,22.14,25.759999999999998,88.0,23.9994,1,20,21
2011-09-06 6:00:00,3,0,1,2,22.14,25.759999999999998,88.0,22.0028,0,72,72
2011-09-06 7:00:00,3,0,1,2,22.14,25.759999999999998,83.0,23.9994,6,166,172
2011-09-06 8:00:00,3,0,1,3,22.14,25.759999999999998,83.0,26.0027,15,349,364
2011-09-06 9:00:00,3,0,1,2,22.14,25.759999999999998,81.0,27.999299999999998,18,167,185
2011-09-06 10:00:00,3,0,1,3,22.14,25.759999999999998,83.0,23.9994,16,90,106
2011-09-06 11:00:00,3,0,1,3,22.14,25.759999999999998,83.0,26.0027,11,78,89
2011-09-06 12:00:00,3,0,1,3,22.14,25.759999999999998,83.0,26.0027,16,51,67
2011-09-06 13:00:00,3,0,1,3,22.14,25.759999999999998,88.0,19.999499999999998,5,24,29
2011-09-06 14:00:00,3,0,1,3,22.14,25.759999999999998,88.0,19.0012,3,21,24
2011-09-06 15:00:00,3,0,1,3,22.14,25.759999999999998,94.0,26.0027,18,71,89
2011-09-06 16:00:00,3,0,1,3,22.14,25.759999999999998,94.0,26.0027,11,95,106
2011-09-06 17:00:00,3,0,1,2,22.14,25.759999999999998,88.0,26.0027,15,276,291
2011-09-06 18:00:00,3,0,1,2,22.14,25.759999999999998,88.0,26.0027,22,351,373
2011-09-06 19:00:00,3,0,1,2,22.14,25.759999999999998,88.0,27.999299999999998,12,269,281
2011-09-06 20:00:00,3,0,1,3,22.14,25.759999999999998,88.0,19.999499999999998,13,150,163
2011-09-06 21:00:00,3,0,1,3,22.14,25.759999999999998,88.0,19.0012,12,109,121
2011-09-06 22:00:00,3,0,1,2,22.14,25.759999999999998,94.0,22.0028,5,79,84
2011-09-06 23:00:00,3,0,1,3,22.14,25.759999999999998,94.0,16.997899999999998,2,56,58
2011-09-07 0:00:00,3,0,1,2,22.14,25.759999999999998,94.0,15.001299999999999,1,12,13
2011-09-07 1:00:00,3,0,1,3,22.14,25.759999999999998,94.0,16.997899999999998,2,3,5
2011-09-07 2:00:00,3,0,1,2,22.14,25.759999999999998,94.0,15.001299999999999,2,4,6
2011-09-07 3:00:00,3,0,1,3,22.96,26.515,94.0,8.9981,1,1,2
2011-09-07 4:00:00,3,0,1,3,22.96,26.515,94.0,11.0014,0,4,4
2011-09-07 5:00:00,3,0,1,2,22.96,26.515,100.0,8.9981,1,15,16
2011-09-07 6:00:00,3,0,1,3,24.599999999999998,27.275,88.0,7.0015,1,74,75
2011-09-07 7:00:00,3,0,1,3,24.599999999999998,27.275,88.0,6.0032,3,83,86
2011-09-07 8:00:00,3,0,1,3,25.419999999999998,27.275,94.0,6.0032,9,319,328
2011-09-07 9:00:00,3,0,1,3,24.599999999999998,27.275,88.0,8.9981,14,176,190
2011-09-07 10:00:00,3,0,1,3,24.599999999999998,27.275,88.0,8.9981,3,63,66
2011-09-07 11:00:00,3,0,1,3,24.599999999999998,25.759999999999998,94.0,0.0,1,9,10
2011-09-07 12:00:00,3,0,1,3,22.96,26.515,94.0,0.0,1,21,22
2011-09-07 13:00:00,3,0,1,3,24.599999999999998,27.275,88.0,0.0,2,9,11
2011-09-07 14:00:00,3,0,1,3,24.599999999999998,25.759999999999998,93.0,0.0,1,24,25
2011-09-07 15:00:00,3,0,1,3,25.419999999999998,27.275,94.0,7.0015,3,55,58
2011-09-07 16:00:00,3,0,1,1,26.240000000000002,28.79,89.0,0.0,7,137,144
2011-09-07 17:00:00,3,0,1,3,26.240000000000002,28.79,89.0,0.0,21,264,285
2011-09-07 18:00:00,3,0,1,3,26.240000000000002,28.79,89.0,0.0,18,219,237
2011-09-07 19:00:00,3,0,1,2,26.240000000000002,28.79,89.0,0.0,14,212,226
2011-09-07 20:00:00,3,0,1,3,26.240000000000002,28.79,89.0,6.0032,3,93,96
2011-09-07 21:00:00,3,0,1,3,26.240000000000002,28.79,89.0,6.0032,4,34,38
2011-09-07 22:00:00,3,0,1,3,25.419999999999998,27.275,94.0,11.0014,3,26,29
2011-09-07 23:00:00,3,0,1,3,25.419999999999998,27.275,94.0,12.998,3,21,24
2011-09-08 0:00:00,3,0,1,3,24.599999999999998,25.0,100.0,12.998,3,11,14
2011-09-08 1:00:00,3,0,1,3,25.419999999999998,27.275,94.0,7.0015,0,4,4
2011-09-08 3:00:00,3,0,1,3,25.419999999999998,27.275,94.0,0.0,0,2,2
2011-09-08 4:00:00,3,0,1,2,25.419999999999998,27.275,94.0,6.0032,0,3,3
2011-09-08 5:00:00,3,0,1,3,25.419999999999998,27.275,94.0,6.0032,1,13,14
2011-09-08 6:00:00,3,0,1,3,25.419999999999998,27.275,94.0,11.0014,1,55,56
2011-09-08 7:00:00,3,0,1,3,25.419999999999998,27.275,94.0,7.0015,7,172,179
2011-09-08 8:00:00,3,0,1,3,25.419999999999998,27.275,94.0,8.9981,7,188,195
2011-09-08 9:00:00,3,0,1,2,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,65,69
2011-09-08 10:00:00,3,0,1,2,26.240000000000002,28.03,94.0,7.0015,8,57,65
2011-09-08 11:00:00,3,0,1,2,26.240000000000002,28.03,94.0,15.001299999999999,16,82,98
2011-09-08 12:00:00,3,0,1,2,27.060000000000002,29.544999999999998,94.0,15.001299999999999,17,85,102
2011-09-08 13:00:00,3,0,1,2,27.880000000000003,31.819999999999997,83.0,26.0027,14,112,126
2011-09-08 14:00:00,3,0,1,2,28.7,33.335,79.0,23.9994,15,105,120
2011-09-08 15:00:00,3,0,1,3,27.060000000000002,29.544999999999998,89.0,19.999499999999998,24,115,139
2011-09-08 16:00:00,3,0,1,3,26.240000000000002,28.03,94.0,19.0012,5,151,156
2011-09-08 17:00:00,3,0,1,3,26.240000000000002,28.03,94.0,19.0012,11,102,113
2011-09-08 18:00:00,3,0,1,3,26.240000000000002,28.03,94.0,23.9994,2,66,68
2011-09-08 19:00:00,3,0,1,3,25.419999999999998,25.759999999999998,100.0,22.0028,1,51,52
2011-09-08 20:00:00,3,0,1,2,25.419999999999998,27.275,94.0,11.0014,6,83,89
2011-09-08 21:00:00,3,0,1,3,26.240000000000002,28.03,94.0,7.0015,6,76,82
2011-09-08 22:00:00,3,0,1,3,25.419999999999998,25.759999999999998,100.0,6.0032,5,65,70
2011-09-08 23:00:00,3,0,1,3,25.419999999999998,25.759999999999998,100.0,6.0032,0,26,26
2011-09-09 0:00:00,3,0,1,3,26.240000000000002,28.03,94.0,12.998,1,15,16
2011-09-09 1:00:00,3,0,1,2,25.419999999999998,25.759999999999998,100.0,11.0014,0,8,8
2011-09-09 2:00:00,3,0,1,2,25.419999999999998,25.759999999999998,100.0,16.997899999999998,1,7,8
2011-09-09 3:00:00,3,0,1,2,25.419999999999998,27.275,94.0,16.997899999999998,1,1,2
2011-09-09 4:00:00,3,0,1,3,25.419999999999998,27.275,94.0,11.0014,0,3,3
2011-09-09 5:00:00,3,0,1,2,25.419999999999998,27.275,94.0,8.9981,0,14,14
2011-09-09 6:00:00,3,0,1,2,25.419999999999998,25.759999999999998,100.0,8.9981,3,54,57
2011-09-09 7:00:00,3,0,1,3,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,104,108
2011-09-09 8:00:00,3,0,1,3,25.419999999999998,27.275,94.0,11.0014,12,276,288
2011-09-09 9:00:00,3,0,1,3,25.419999999999998,27.275,94.0,11.0014,5,131,136
2011-09-09 10:00:00,3,0,1,2,25.419999999999998,25.759999999999998,100.0,0.0,2,27,29
2011-09-09 11:00:00,3,0,1,2,25.419999999999998,27.275,94.0,0.0,6,66,72
2011-09-09 12:00:00,3,0,1,1,26.240000000000002,28.03,94.0,0.0,4,71,75
2011-09-09 13:00:00,3,0,1,1,28.7,33.335,79.0,6.0032,14,108,122
2011-09-09 14:00:00,3,0,1,1,29.52,34.85,74.0,6.0032,29,119,148
2011-09-09 15:00:00,3,0,1,1,30.34,34.85,66.0,0.0,27,161,188
2011-09-09 16:00:00,3,0,1,1,30.34,34.85,66.0,8.9981,41,244,285
2011-09-09 17:00:00,3,0,1,1,28.7,33.335,79.0,16.997899999999998,54,451,505
2011-09-09 18:00:00,3,0,1,1,28.7,33.335,79.0,12.998,33,377,410
2011-09-09 19:00:00,3,0,1,1,27.060000000000002,29.544999999999998,89.0,11.0014,33,316,349
2011-09-09 20:00:00,3,0,1,1,26.240000000000002,28.03,94.0,6.0032,30,180,210
2011-09-09 21:00:00,3,0,1,1,27.060000000000002,29.544999999999998,89.0,0.0,49,154,203
2011-09-09 22:00:00,3,0,1,1,25.419999999999998,27.275,94.0,0.0,33,127,160
2011-09-09 23:00:00,3,0,1,1,25.419999999999998,27.275,94.0,6.0032,35,113,148
2011-09-10 0:00:00,3,0,0,1,25.419999999999998,27.275,94.0,0.0,32,84,116
2011-09-10 1:00:00,3,0,0,2,25.419999999999998,27.275,94.0,0.0,16,67,83
2011-09-10 2:00:00,3,0,0,2,24.599999999999998,25.0,97.0,7.0015,18,46,64
2011-09-10 3:00:00,3,0,0,1,23.779999999999998,27.275,100.0,8.9981,8,29,37
2011-09-10 4:00:00,3,0,0,1,23.779999999999998,27.275,94.0,6.0032,3,4,7
2011-09-10 5:00:00,3,0,0,1,23.779999999999998,27.275,94.0,8.9981,2,6,8
2011-09-10 6:00:00,3,0,0,1,23.779999999999998,27.275,94.0,11.0014,0,6,6
2011-09-10 7:00:00,3,0,0,1,24.599999999999998,27.275,88.0,8.9981,9,43,52
2011-09-10 8:00:00,3,0,0,1,25.419999999999998,28.79,83.0,11.0014,16,103,119
2011-09-10 9:00:00,3,0,0,1,26.240000000000002,29.544999999999998,78.0,19.999499999999998,39,168,207
2011-09-10 10:00:00,3,0,0,1,28.7,32.574999999999996,65.0,16.997899999999998,85,233,318
2011-09-10 11:00:00,3,0,0,1,29.52,34.089999999999996,62.0,16.997899999999998,108,252,360
2011-09-10 12:00:00,3,0,0,1,29.52,34.089999999999996,62.0,15.001299999999999,144,260,404
2011-09-10 13:00:00,3,0,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,131,239,370
2011-09-10 14:00:00,3,0,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,129,230,359
2011-09-10 15:00:00,3,0,0,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,217,263,480
2011-09-10 16:00:00,3,0,0,1,30.34,34.089999999999996,55.00000000000001,12.998,170,261,431
2011-09-10 17:00:00,3,0,0,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,185,275,460
2011-09-10 18:00:00,3,0,0,1,29.52,33.335,57.99999999999999,12.998,119,241,360
2011-09-10 19:00:00,3,0,0,1,28.7,32.574999999999996,57.99999999999999,8.9981,101,214,315
2011-09-10 20:00:00,3,0,0,1,27.060000000000002,31.06,69.0,7.0015,78,167,245
2011-09-10 21:00:00,3,0,0,1,26.240000000000002,29.544999999999998,78.0,6.0032,59,171,230
2011-09-10 22:00:00,3,0,0,1,26.240000000000002,29.544999999999998,78.0,0.0,49,126,175
2011-09-10 23:00:00,3,0,0,2,25.419999999999998,28.03,88.0,0.0,32,107,139
2011-09-11 0:00:00,3,0,0,1,25.419999999999998,28.03,88.0,0.0,29,79,108
2011-09-11 1:00:00,3,0,0,2,25.419999999999998,28.03,88.0,0.0,22,66,88
2011-09-11 2:00:00,3,0,0,2,25.419999999999998,29.544999999999998,78.0,12.998,16,60,76
2011-09-11 3:00:00,3,0,0,2,25.419999999999998,29.544999999999998,78.0,6.0032,15,30,45
2011-09-11 4:00:00,3,0,0,1,24.599999999999998,28.03,83.0,8.9981,3,6,9
2011-09-11 5:00:00,3,0,0,1,24.599999999999998,28.03,83.0,8.9981,15,24,39
2011-09-11 6:00:00,3,0,0,1,23.779999999999998,27.275,88.0,7.0015,4,16,20
2011-09-11 7:00:00,3,0,0,1,24.599999999999998,27.275,88.0,0.0,9,28,37
2011-09-11 8:00:00,3,0,0,1,26.240000000000002,29.544999999999998,78.0,0.0,25,69,94
2011-09-11 9:00:00,3,0,0,1,27.060000000000002,31.06,74.0,0.0,59,168,227
2011-09-11 10:00:00,3,0,0,1,28.7,32.574999999999996,65.0,0.0,120,214,334
2011-09-11 11:00:00,3,0,0,1,28.7,32.574999999999996,65.0,0.0,144,258,402
2011-09-11 12:00:00,3,0,0,1,28.7,32.574999999999996,65.0,0.0,113,298,411
2011-09-11 13:00:00,3,0,0,1,30.34,34.089999999999996,57.99999999999999,7.0015,119,231,350
2011-09-11 14:00:00,3,0,0,1,29.52,33.335,57.99999999999999,19.0012,120,222,342
2011-09-11 15:00:00,3,0,0,1,30.34,33.335,51.0,19.999499999999998,134,270,404
2011-09-11 16:00:00,3,0,0,1,29.52,33.335,51.0,19.999499999999998,180,303,483
2011-09-11 17:00:00,3,0,0,1,29.52,33.335,51.0,8.9981,152,228,380
2011-09-11 18:00:00,3,0,0,1,27.880000000000003,31.819999999999997,65.0,19.999499999999998,110,229,339
2011-09-11 19:00:00,3,0,0,1,26.240000000000002,30.305,69.0,7.0015,101,232,333
2011-09-11 20:00:00,3,0,0,1,25.419999999999998,29.544999999999998,73.0,7.0015,65,161,226
2011-09-11 21:00:00,3,0,0,1,26.240000000000002,30.305,69.0,0.0,45,114,159
2011-09-11 22:00:00,3,0,0,1,25.419999999999998,30.305,69.0,26.0027,21,74,95
2011-09-11 23:00:00,3,0,0,3,23.779999999999998,27.275,78.0,6.0032,12,33,45
2011-09-12 0:00:00,3,0,1,1,22.96,26.515,88.0,6.0032,5,11,16
2011-09-12 1:00:00,3,0,1,1,22.96,26.515,88.0,0.0,1,11,12
2011-09-12 2:00:00,3,0,1,1,22.96,26.515,88.0,0.0,2,0,2
2011-09-12 4:00:00,3,0,1,1,22.14,25.759999999999998,94.0,7.0015,0,4,4
2011-09-12 5:00:00,3,0,1,1,22.96,26.515,83.0,0.0,1,23,24
2011-09-12 6:00:00,3,0,1,1,22.96,26.515,83.0,0.0,1,108,109
2011-09-12 7:00:00,3,0,1,1,23.779999999999998,27.275,83.0,0.0,12,300,312
2011-09-12 8:00:00,3,0,1,1,24.599999999999998,28.79,78.0,6.0032,26,382,408
2011-09-12 9:00:00,3,0,1,1,26.240000000000002,30.305,69.0,0.0,21,155,176
2011-09-12 10:00:00,3,0,1,1,27.880000000000003,31.819999999999997,62.0,11.0014,40,89,129
2011-09-12 11:00:00,3,0,1,1,28.7,32.574999999999996,57.99999999999999,12.998,34,131,165
2011-09-12 12:00:00,3,0,1,1,29.52,33.335,51.0,12.998,37,147,184
2011-09-12 13:00:00,3,0,1,1,29.52,33.335,54.0,7.0015,43,120,163
2011-09-12 14:00:00,3,0,1,1,30.34,33.335,51.0,11.0014,60,129,189
2011-09-12 15:00:00,3,0,1,1,30.34,33.335,48.0,6.0032,60,152,212
2011-09-12 16:00:00,3,0,1,1,29.52,33.335,48.0,0.0,60,238,298
2011-09-12 17:00:00,3,0,1,1,29.52,33.335,51.0,11.0014,75,515,590
2011-09-12 18:00:00,3,0,1,1,28.7,32.574999999999996,54.0,12.998,56,515,571
2011-09-12 19:00:00,3,0,1,1,27.880000000000003,31.819999999999997,56.99999999999999,8.9981,63,373,436
2011-09-12 20:00:00,3,0,1,1,27.060000000000002,31.06,65.0,0.0,41,258,299
2011-09-12 21:00:00,3,0,1,1,26.240000000000002,30.305,73.0,6.0032,29,166,195
2011-09-12 22:00:00,3,0,1,1,25.419999999999998,28.79,83.0,11.0014,16,134,150
2011-09-12 23:00:00,3,0,1,1,25.419999999999998,28.79,83.0,7.0015,7,62,69
2011-09-13 0:00:00,3,0,1,1,24.599999999999998,27.275,88.0,7.0015,7,19,26
2011-09-13 1:00:00,3,0,1,1,23.779999999999998,27.275,83.0,7.0015,4,6,10
2011-09-13 2:00:00,3,0,1,1,24.599999999999998,28.79,78.0,0.0,2,0,2
2011-09-13 3:00:00,3,0,1,1,23.779999999999998,27.275,83.0,0.0,2,2,4
2011-09-13 4:00:00,3,0,1,1,22.96,26.515,88.0,0.0,2,6,8
2011-09-13 5:00:00,3,0,1,1,22.96,26.515,88.0,0.0,1,19,20
2011-09-13 6:00:00,3,0,1,1,22.96,26.515,88.0,7.0015,6,116,122
2011-09-13 7:00:00,3,0,1,1,23.779999999999998,27.275,83.0,6.0032,14,348,362
2011-09-13 8:00:00,3,0,1,1,24.599999999999998,28.03,81.0,7.0015,26,399,425
2011-09-13 9:00:00,3,0,1,1,26.240000000000002,30.305,69.0,6.0032,35,179,214
2011-09-13 10:00:00,3,0,1,1,27.880000000000003,31.819999999999997,69.0,8.9981,42,93,135
2011-09-13 11:00:00,3,0,1,1,28.7,32.574999999999996,61.0,11.0014,33,120,153
2011-09-13 12:00:00,3,0,1,1,29.52,33.335,57.99999999999999,15.001299999999999,43,144,187
2011-09-13 13:00:00,3,0,1,1,30.34,33.335,51.0,19.0012,48,136,184
2011-09-13 14:00:00,3,0,1,1,30.34,33.335,51.0,22.0028,51,139,190
2011-09-13 15:00:00,3,0,1,1,30.34,33.335,51.0,19.999499999999998,35,145,180
2011-09-13 16:00:00,3,0,1,1,30.34,33.335,51.0,15.001299999999999,41,251,292
2011-09-13 17:00:00,3,0,1,1,30.34,33.335,51.0,15.001299999999999,72,507,579
2011-09-13 18:00:00,3,0,1,1,28.7,32.574999999999996,61.0,11.0014,67,472,539
2011-09-13 19:00:00,3,0,1,1,27.880000000000003,31.819999999999997,69.0,11.0014,55,341,396
2011-09-13 20:00:00,3,0,1,1,27.060000000000002,31.06,74.0,12.998,31,241,272
2011-09-13 21:00:00,3,0,1,1,26.240000000000002,29.544999999999998,78.0,11.0014,45,200,245
2011-09-13 22:00:00,3,0,1,1,26.240000000000002,29.544999999999998,78.0,8.9981,24,120,144
2011-09-13 23:00:00,3,0,1,1,26.240000000000002,29.544999999999998,78.0,7.0015,15,59,74
2011-09-14 0:00:00,3,0,1,1,25.419999999999998,29.544999999999998,78.0,6.0032,5,28,33
2011-09-14 1:00:00,3,0,1,1,25.419999999999998,29.544999999999998,78.0,6.0032,1,7,8
2011-09-14 2:00:00,3,0,1,1,24.599999999999998,28.03,83.0,0.0,1,4,5
2011-09-14 3:00:00,3,0,1,1,24.599999999999998,27.275,88.0,8.9981,1,7,8
2011-09-14 4:00:00,3,0,1,1,24.599999999999998,28.03,83.0,6.0032,1,8,9
2011-09-14 5:00:00,3,0,1,1,23.779999999999998,27.275,88.0,7.0015,1,30,31
2011-09-14 6:00:00,3,0,1,1,23.779999999999998,27.275,88.0,7.0015,7,138,145
2011-09-14 7:00:00,3,0,1,1,24.599999999999998,28.03,83.0,7.0015,20,350,370
2011-09-14 8:00:00,3,0,1,1,25.419999999999998,28.79,83.0,11.0014,33,396,429
2011-09-14 9:00:00,3,0,1,1,26.240000000000002,29.544999999999998,78.0,11.0014,19,183,202
2011-09-14 10:00:00,3,0,1,1,28.7,32.574999999999996,70.0,8.9981,27,115,142
2011-09-14 11:00:00,3,0,1,1,29.52,34.089999999999996,66.0,11.0014,43,121,164
2011-09-14 12:00:00,3,0,1,1,30.34,34.089999999999996,57.99999999999999,15.001299999999999,56,156,212
2011-09-14 13:00:00,3,0,1,1,31.16,34.85,55.00000000000001,16.997899999999998,39,139,178
2011-09-14 14:00:00,3,0,1,1,31.98,35.605,52.0,15.001299999999999,19,105,124
2011-09-14 15:00:00,3,0,1,1,31.98,35.605,49.0,16.997899999999998,30,146,176
2011-09-14 16:00:00,3,0,1,1,31.16,34.85,52.0,19.0012,36,241,277
2011-09-14 17:00:00,3,0,1,1,31.16,34.85,52.0,19.0012,87,512,599
2011-09-14 18:00:00,3,0,1,1,29.52,34.089999999999996,62.0,11.0014,83,503,586
2011-09-14 19:00:00,3,0,1,2,28.7,32.574999999999996,70.0,7.0015,44,337,381
2011-09-14 20:00:00,3,0,1,2,29.52,33.335,57.99999999999999,27.999299999999998,40,221,261
2011-09-14 21:00:00,3,0,1,2,27.060000000000002,31.06,65.0,15.001299999999999,24,189,213
2011-09-14 22:00:00,3,0,1,2,27.060000000000002,31.06,65.0,8.9981,20,140,160
2011-09-14 23:00:00,3,0,1,2,26.240000000000002,30.305,69.0,7.0015,10,62,72
2011-09-15 0:00:00,3,0,1,1,26.240000000000002,30.305,69.0,8.9981,3,34,37
2011-09-15 1:00:00,3,0,1,1,26.240000000000002,30.305,69.0,11.0014,0,20,20
2011-09-15 2:00:00,3,0,1,1,25.419999999999998,29.544999999999998,73.0,7.0015,0,5,5
2011-09-15 3:00:00,3,0,1,1,25.419999999999998,29.544999999999998,73.0,6.0032,3,5,8
2011-09-15 4:00:00,3,0,1,1,24.599999999999998,28.79,78.0,7.0015,2,5,7
2011-09-15 5:00:00,3,0,1,1,24.599999999999998,28.79,78.0,0.0,1,30,31
2011-09-15 6:00:00,3,0,1,2,24.599999999999998,28.03,83.0,16.997899999999998,5,119,124
2011-09-15 7:00:00,3,0,1,2,25.419999999999998,29.544999999999998,78.0,12.998,17,321,338
2011-09-15 8:00:00,3,0,1,1,26.240000000000002,30.305,73.0,8.9981,27,364,391
2011-09-15 9:00:00,3,0,1,2,26.240000000000002,30.305,73.0,23.9994,23,186,209
2011-09-15 10:00:00,3,0,1,2,27.060000000000002,31.06,69.0,16.997899999999998,25,96,121
2011-09-15 11:00:00,3,0,1,2,27.880000000000003,31.819999999999997,65.0,8.9981,39,120,159
2011-09-15 12:00:00,3,0,1,2,27.060000000000002,31.06,69.0,19.999499999999998,31,148,179
2011-09-15 13:00:00,3,0,1,2,26.240000000000002,30.305,65.0,19.0012,38,151,189
2011-09-15 14:00:00,3,0,1,2,26.240000000000002,30.305,65.0,27.999299999999998,36,134,170
2011-09-15 15:00:00,3,0,1,2,24.599999999999998,29.544999999999998,69.0,27.999299999999998,25,110,135
2011-09-15 16:00:00,3,0,1,2,22.14,25.759999999999998,77.0,31.0009,29,193,222
2011-09-15 17:00:00,3,0,1,3,19.68,23.485,82.0,31.0009,31,230,261
2011-09-15 18:00:00,3,0,1,3,19.68,23.485,67.0,40.9973,22,222,244
2011-09-15 19:00:00,3,0,1,1,18.86,22.725,67.0,31.0009,20,212,232
2011-09-15 20:00:00,3,0,1,1,18.86,22.725,63.0,22.0028,25,223,248
2011-09-15 21:00:00,3,0,1,1,18.86,22.725,63.0,22.0028,11,134,145
2011-09-15 22:00:00,3,0,1,1,18.04,21.97,67.0,19.0012,7,108,115
2011-09-15 23:00:00,3,0,1,1,18.04,21.97,67.0,15.001299999999999,8,61,69
2011-09-16 0:00:00,3,0,1,1,17.22,21.21,71.0,15.001299999999999,5,43,48
2011-09-16 1:00:00,3,0,1,1,17.22,21.21,67.0,12.998,7,19,26
2011-09-16 2:00:00,3,0,1,1,16.400000000000002,20.455000000000002,71.0,19.0012,3,7,10
2011-09-16 3:00:00,3,0,1,1,16.400000000000002,20.455000000000002,71.0,16.997899999999998,2,4,6
2011-09-16 4:00:00,3,0,1,1,16.400000000000002,20.455000000000002,71.0,19.0012,1,3,4
2011-09-16 5:00:00,3,0,1,1,15.58,19.695,76.0,12.998,2,30,32
2011-09-16 6:00:00,3,0,1,1,15.58,19.695,71.0,15.001299999999999,6,87,93
2011-09-16 7:00:00,3,0,1,1,16.400000000000002,20.455000000000002,71.0,19.0012,16,283,299
2011-09-16 8:00:00,3,0,1,1,17.22,21.21,67.0,15.001299999999999,23,386,409
